Lable,Tweet
neutral,20171117 #Repost chang_un_lee Instagram https://t.co/uCGpSnUMOR #KimRaeWon #김래원 #金来沅 #金來沅 #キムレウォン #BlackKnight #흑기사 #黑骑士 #黑騎士 https://t.co/GiFIiKeHkN
positive,@Mel629_ @Maddog_219 Yes Ma’am. And the defense is the 🍒 on top
neutral,Two beasts haha! #매드독 #MadDog https://t.co/hijO7PjXpA
negative,@Maddog_219 This is what we all expected this season
positive,Gosh... I'm seriously in love with them 💕 They just have to look at each other to have chemistry 🔥 #매드독 #MadDog #WooDoHwan &amp; #RyuHwaYoung are astonishingly doing an amazing job🔥 don't fight me. @KBSWorldTV @MyloveKBS https://t.co/BZ7MbJZaxr
negative,@Mel629_ Agreed. This team should be putting up over 30 points a game with this much talent.
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,“Hello God? It’s me Antonio...business is BOOMIN.” @AB84 https://t.co/CPKSajuCZm
neutral,@MadDog_42 Oh gosh 🤔
neutral,“DILLY DILLY” @BarstoolBigCat @PFTCommenter @budlight https://t.co/tKSXW2audU
positive,I really know hustlers dope and coke jugglers. You’ll never get rich surrounded by broke customers
positive,no sorry the most hilarious part of ep 11 HAS to be Min Joon’s reaction to punching that guy 😂 #MadDog #매드독
negative,And Steelers get their first 40 point game of season. No sweep for the Titans.
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,@mkaysmith3 We'll see if You're still saying that after the last season.
positive,@redryleigh lol i love you 💕
neutral,3 interceptions by the defense tonight.
negative,And Cam is down...
positive,just an fyi for everyone @RHY422 is Hwayoung’s real twitter id the other is just a fan impersonation #MadDog #매드독
positive,What a catch by AB a amazing one.
neutral,WHOOP WHAT FAMILY PRESENTS MADDOG THE SLASHER RAPPER. WITH RUN AND HIDE. https://t.co/YkWsX3ftSu
positive,Conflict already seems in action! 😜 #Jugglers #BaekJinHee #ChoiDaniel https://t.co/xKXAoudAJk
positive,And that will pretty much do it.
positive,@hey_maddog ok have a nice thanksgiving @hey_maddog
neutral,@maddog_97 Where’s her legs tho?? 🤔🤔
negative,Alright Ben Put this game away now.
positive,Conflict already seems in action! 😜 #Jugglers #BaekJinHee #ChoiDaniel https://t.co/xKXAoudAJk
positive,Agreed! Women who talks sports are the best! https://t.co/ZaCp8rZjWh
negative,i love how the other members of #MadDog are now saying random German words too 😭😂
positive,this was literally the most hilarious part of ep 11 Min Joon pretending he didn’t know Korean LMAO #MadDog #매드독 https://t.co/YYstABhlFI
positive,“i turn now good luck everybody else” https://t.co/X3sOv4fN6J
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
positive,For the first time this season...Steelers have scored their first 30 point game.
positive,Conflict already seems in action! 😜 #Jugglers #BaekJinHee #ChoiDaniel https://t.co/xKXAoudAJk
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,@Maddog_219 Yes sir
negative,Monkey in the middle. 😂😂😂😂😂 #Steelers
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
negative,Steelers might crack their first 30 point game this season.
negative,we dead https://t.co/lUys7DptdZ
positive,@wavyjp nahhhh it is rigged maddog always makes the seniors win
neutral,In a drunken stupor after several tugs of Maddog 20/20 a 40 oz and Marlboros paid for with their EBT cards and funded by us taxpayers... "What's a senator?" https://t.co/IZ8PIGmFGr
positive,that’s what I love about them their romance is so subtle &amp; it works bc these 2 are oozing with chemistry 😍 #MadDog #매드독 @MyloveKBS https://t.co/AO78mZ5F4f
positive,Only looking forward to #IAmNotARobot &amp; #Jugglers ... otherwise don’t have anything to watch after #TemperatureOfLove ends next week! Any good recommendations?! 🤓
positive,@AP This is like “those” snake jugglers if the snake bites you God doesn’t love you. In this case he doesn’t love that guys wife either
neutral,Cheetah the truly shipper of Minjoon-Hari ㅋㅋㅋ #MadDog https://t.co/pZP37fqGpp
neutral,if a teammate doesn't want you to succeed after season truth is she probably never wanted you to succeed during the season🤷‍♀️
positive,I know #maddog isnt a romance drama but please give a more bit lovely romance around minjoon-hari pleasee @KBS_drama
positive,the Warriors are the best team in the NBA Celtics: https://t.co/d4CTU2xcJF
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,Cheetah is the captain of the Hari x Minjoon ship and i am living for every moment of it #MadDog #매드독
negative,poor Cheetah woke up probably hung over to Min Joon kicking him and screaming in German 😂 #MadDog #매드독 https://t.co/NdwXD12OiG
positive,my heart is racing what the hellllll 😭 there are too many smart antagonists in this drama! #MadDog #매드독
positive,Would love to see another drive and another touchdown here for the Steelers.
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,number one https://t.co/h8ipdd7RZH
negative,He got disappointed that it isn’t Hari lmaooo #MadDog https://t.co/sHVnGkKKYf
neutral,#MadDog has newbies as actors has no cameos has no idol turned actor has someone who is hated(hwayoung)yet they beat WYWS in ratings legends https://t.co/qAotmvDRrV
positive,Awesome! GEN I MADDOG 150cc Scooter IceBear Honda Ruckus Clone Scooter. Automatic Transmission Front Disc/Rear Drum Brakes 12" Wheels. List $2899.00 #Sale $1749.00 Free Shipping Here https://t.co/r9H7MBxwQY #Scooter #Ruckus #Honda #150cc #GEN #MADDOG https://t.co/liAqqXwPAm
neutral,Oh gosh minjoon smh #MadDog https://t.co/WQDKjM2q9x
neutral,Cam with the sack!
neutral,The men’s concerns for Hari who thoughtlesslyput herself in danger :’) #MadDog https://t.co/YEHpZmoPRs
neutral,Mad Dog still cut #매드독 #maddog https://t.co/pIHTYoXDYe
neutral,Steelers caught a break there.
positive,I'M NOT CRYING U ARE THE FUCK WE ALL ARE CRYING. THIS SCENE IS THE DEFINITION OF BEAUTY AND PERFECTION. THIS IS SO CUTE JUST LOOK AT THE STARES. THEY'RE SO SWEET THEY MAKE ME FEEL ALIVE. THEIR SCENES/ROMANCE IS SO BREATHTAKING I'M IN LOVE. #MadDog #WooDoHwan #RyuHwaYoung 😻💞 https://t.co/PKvhEhrAEL
positive,Whoa this couple. Even without skinship even only with their stares I could feel that there's love between them 😍❤ #MadDog #WooDoHwan #RyuHwaYoung https://t.co/rftMSqex0S
positive,Whoa this couple. Even without skinship even only with their stares I could feel that there's love between them 😍❤ #MadDog #WooDoHwan #RyuHwaYoung https://t.co/rftMSqex0S
positive,as much as i love #MadDog it gives me so much stress 😭 what the hell was that ending?! #매드독
neutral,@blitzburgh6 @heinzfield I wouldn't after that.
negative,@Maddog_219 @heinzfield Don’t think I’m doing another night game. Will stick with Sunday afternoon.
neutral,@blitzburgh6 @heinzfield That's messed up.
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,@nflcommish is a hypocrite and a liar. he needs to be released by the nfl #goawaygoodell https://t.co/7ThxUskSFH #FreeZeke
neutral,In our thoughts &amp; prayers Maddog. #madlove4mad https://t.co/4qB138kOEL
positive,They finally call that on Ben. WOW
neutral,Where's MadDog Mattis &amp; @realDonaldTrump?! 😡😡 https://t.co/AHSgaE2kTB
negative,i’m about to just say fuck it and go on some dating apps lol
neutral,They need to answer now.
negative,That was just bad.
neutral,@nflcommish you are a hypocrite. https://t.co/7ThxUskSFH #FreeZeke
neutral,Where's MadDog Mattis &amp; @realDonaldTrump?! 😡😡 https://t.co/AHSgaE2kTB
negative,Pro-tip: Don't let the toxic mixture of fear and laziness fuck with your goals ambition and productivity
positive,Titans and Steelers. Coming at ya from Heinz Field. I'll tell ya what Heinz Ketchup is one of the best condiments in the game man. Shows real grit. Gets french fries to the promise land. I love it
positive,So much good stuff going on in my life atm 😌👌🏼😊 #BePositive #maddogtweets
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,Where's MadDog Mattis &amp; @realDonaldTrump?! 😡😡 https://t.co/AHSgaE2kTB
negative,Halftime #Steelers 16 #Titans 7. Titans are just dominating the Steelers OL so far tonight. Needs to changed in the second half.
neutral,In our thoughts &amp; prayers Maddog. #madlove4mad https://t.co/4qB138kOEL
neutral,he looks concerned.. #매드독 #MadDog #우도환 #WooDoHwan https://t.co/Jf778bDTRr
negative,#WooDoHwan I'm bored Every day Every minute Every single second 😢 #MadDog https://t.co/mC0JdqK8jc
neutral,how can i be so mesmerized by a picture of just a guy reading a script? #매드독 #MadDog #우도환 #WooDoHwan https://t.co/Q1KZyv21HR
neutral,HaRi x MinJoon ship is sailing stronger #MadDog #eps11 https://t.co/j6jwSgh2AD
neutral,this pining istg #maddog https://t.co/u2fgoemNAQ
positive,i’m loving this scene 😭💞 #MadDog https://t.co/7YvmT0vhLW
negative,Always one step ahead from mad dog! #maddog ep 12
negative,This offense has so much talent but the biggest problem is Haley play calling.
neutral,Mad Dog Ep.12 (NO SUB) #ซับไทยพรุ่งนี้นะคับ #kseries #kserieshd #ดูตามลิงค์เลยจ้าาา &gt;https://t.co/Svo1BlKknK &gt;https://t.co/V7IOrFI0Bx #ดูซีรีย์เกาหลีHD #ดูซีรีย์ไฟล์เดียว #MadDog https://t.co/8Qii1fmKeC
neutral,My cuties ❤ #MadDog #WooDoHwan #RyuHwaYoung https://t.co/X62pSs6Bsr
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,Gotta get 6 here.
positive,Happy Ending Begini Rating Episode Terakhir 'While You Were Sleeping' https://t.co/bEmMQDMZwZ #tv #WhileYouWereSleeping #Suzy #LeeJongSuk #MadDog https://t.co/d1hYbzqyKY
positive,@Maddog_219 Never EVER which is why it's even MORE frustrating
neutral,INTERCEPTION!
neutral,Get off the field D.
positive,This scene really warms my heart their feeling look so pure just need a little push. Ha Ri yah Kim Min Joon really worry &amp; take care of you his eyes say everything 😍😍😍 but we want more esp HUG dear @MyloveKBS 🙏🏻 #MadDog #WooDoHwan #RyuHwayoung https://t.co/Qc07zDwQvo
neutral,Ben would never get that call.
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,@soompi When u admin of @soompi promote #MadDog too? Huhuuhu are u enemy of @MyloveKBS drama? But u promote witch's hunt tho hurmm
neutral,Damn i need eps 13. Need to wait for a week #MadDog
neutral,Mad Dog Ep.12 (NO SUB) #ซับไทยพรุ่งนี้นะคับ #kseries #kserieshd #ดูตามลิงค์เลยจ้าาา &gt;https://t.co/Svo1BlKknK &gt;https://t.co/V7IOrFI0Bx #ดูซีรีย์เกาหลีHD #ดูซีรีย์ไฟล์เดียว #MadDog https://t.co/8Qii1fmKeC
positive,On tuesday I was crying bc #BecauseThisIsMyFirstLife was so good. Today i’m crying bc #MadDog is so good. these shows make me so happy
negative,Need to work the field instead of airing it 40+ yards down the field.
negative,So there's this drama coming to KBS2 called Jugglers. I'm not sure whether it will involve mutants:... https://t.co/jPFwMTJC2A
neutral,In our thoughts &amp; prayers Maddog. #madlove4mad https://t.co/4qB138kOEL
positive,I'M NOT CRYING U ARE THE FUCK WE ALL ARE CRYING. THIS SCENE IS THE DEFINITION OF BEAUTY AND PERFECTION. THIS IS SO CUTE JUST LOOK AT THE STARES. THEY'RE SO SWEET THEY MAKE ME FEEL ALIVE. THEIR SCENES/ROMANCE IS SO BREATHTAKING I'M IN LOVE. #MadDog #WooDoHwan #RyuHwaYoung 😻💞 https://t.co/PKvhEhrAEL
neutral,They finally got off the field on defense!
negative,Min Joon goes through so much shit someone give him a hug! please! for us!!! #MadDog #매드독
positive,My best friends Maddog me then video tape it when I yak https://t.co/XPmjL28WJe
negative,The no huddling was working no reason to stop it. This is the reason Haley needs to go.
neutral,Teasers for Jugglers! https://t.co/xpWLlw2UVk https://t.co/84rH1eXuS0
neutral,Please run the no huddle now.
neutral,Blocked!!
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,My cuties ❤ #MadDog #WooDoHwan #RyuHwaYoung https://t.co/X62pSs6Bsr
positive,Yoooo @MyloveKBS You CAN'T give us this and expect us not to want more! You better give us more in the final 4 episodes #MadDog https://t.co/o9JUvEEaRK
positive,I'M NOT CRYING U ARE THE FUCK WE ALL ARE CRYING. THIS SCENE IS THE DEFINITION OF BEAUTY AND PERFECTION. THIS IS SO CUTE JUST LOOK AT THE STARES. THEY'RE SO SWEET THEY MAKE ME FEEL ALIVE. THEIR SCENES/ROMANCE IS SO BREATHTAKING I'M IN LOVE. #MadDog #WooDoHwan #RyuHwaYoung 😻💞 https://t.co/PKvhEhrAEL
neutral,The men’s concerns for Hari who thoughtlesslyput herself in danger :’) #MadDog https://t.co/YEHpZmoPRs
positive,Chris Barron On His New ‘Angels &amp; One-Armed Jugglers’ Album Playing Rockwood Music Hall And The Spin Doctors https://t.co/eWPxDumBef
neutral,i cant stop laughing at this pic from Travis Scott’s concert tonight https://t.co/XstEPMwqUq
positive,RT TO WIN: KAT VON D SAINT &amp; SINNER PALETTE (must be following me &amp; @bentrinh_ to win) https://t.co/OrJVc7LWRc
positive,RT TO WIN: JACLYN X MORPHE PALETTE + MORPHE'S ROSE GOLD BRUSH SET✨ (must be following me so I can DM the winner) https://t.co/GS0K9poSyV
neutral,Now let's watch #MadDog
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
neutral,Ratings 171116: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% #BuamdongRevengeSocialClub : 6.3%
positive,ok but before I find out what actually happens in ep 12 can i just say that the last thing Noori says to Minjoon is “HYUNG” 😭❤️ #MadDog #매드독
positive,every time i have a presentation i wonder what would happen if instead of introducing myself i just started screaming at the top of my lungs. in case anyone was wondering about where i stand with public speaking
positive,Ratings 16/11/17: #WhileYouWereSleeping : 8.7% | 9.7% #MadDog : 6.4% And WYWS still remained top in its time slot. It was one of the shows that deserved higher ratings from start to finish. Either way I’m proud off WYWS for having consistent ratings. This show was LOVE! 👏🏼
positive,what is it w/ ep 11s this week?! first #BecauseThisIsMyFirstLife blew my mind now #MadDog 😍 #매드독 i’m scared for ep 12 though 😭
positive,i take it back VR is fucking amazing https://t.co/wmxwfOVmYI
positive,#MadDog ep 11 was so freaking good. how does this show keep this up?! but i swear too God is anything happens to Noori… #매드독
