Category,Tweet
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,After #Atelier 2 (#jdrama) on @Netflix watched #BecauseThisIsMyFirstLife 9 (#KDrama) on @Viki. The latter has real potential …
negative,I think the biggest twist in btimfl is we thought sehee was this rigid realistic man with no sexual desire when in reality HE'S JUST HURT #BecauseThisIsMyFirstLife
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,Oh no! #JungSoMin cries on her wedding day. That's not the reaction she should have in #BecauseThisIsMyFirstLife: https://t.co/Rju919VM2a https://t.co/oZWiwAAjXU
positive,Awe #KimMinSeok’s IG update reminiscing ‘Shut Up Flower Boy Band’ days with #LeeMinKi &amp; he gets to work with him again in #BecauseThisIsMyFirstLife. It’s so good to see how both have matured so much. https://t.co/TfNuXY7mZN
negative,"The fact that someone comes to you is actually a tremendous thing. Because he and his past and the present and also his future come with him. Because his life comes with him. It’s easily broken and therefore could have broken the heart that comes." #BecauseThisIsMyFirstLife https://t.co/MJtgUyDoXw
positive,Awe #KimMinSeok’s IG update reminiscing ‘Shut Up Flower Boy Band’ days with #LeeMinKi &amp; he gets to work with him again in #BecauseThisIsMyFirstLife. It’s so good to see how both have matured so much. https://t.co/TfNuXY7mZN
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,I have to say I like #BecauseThisIsMyFirstLife much more than NigeHaji. It has slice of life flavour to it. It points out flaws in Korean society &amp; a little poetic at times. It has cute &amp; funny moments but also has deeper vibe without being too heavy. Great rom-com overall.
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,7 Things We Loved And 3 Things We Hated About #BecauseThisIsMyFirstLife Episodes 11 And 12 https://t.co/G85n2Eosfx https://t.co/9e66MX9Wz8
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,#BecauseThisIsMyFirstLife #LeeMinKi #JungSoMin Ep9 clip 😍😍 😩 I wish @CJnDrama had app to watch it #Live 👇👇👇 https://t.co/MQIGgQJu4r 👆👆 https://t.co/wkri5JyL4M
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,My repeat button is already broken 😂😂 i dunno what should i say they’re still doing kissing while talking lol #BecauseThisIsMyFirstLife #ThisLifeIsOurFirst #LeeMinKi #JungSoMin https://t.co/PS22aRVwrG
positive,#JungSoMin looks beautiful in a wedding dress! Will #LeeMinKi fall for her? Find out in #BecauseThisIsMyFirstLife: https://t.co/Rju919VM2a https://t.co/OCDvDa0uFS
positive,LMAO this scene got me in tears laughing!! 😭😂 #BecauseThisIsMyFirstLife #ThisLifeIsOurFirst #LeeMinKi #JungSoMin https://t.co/L0FNgBasi2
positive,Awe #KimMinSeok’s IG update reminiscing ‘Shut Up Flower Boy Band’ days with #LeeMinKi &amp; he gets to work with him again in #BecauseThisIsMyFirstLife. It’s so good to see how both have matured so much. https://t.co/TfNuXY7mZN
neutral,Kim Min Suk And Kim Ga Eun’s Romance Faces Turbulence Ahead In “#BecauseThisIsMyFirstLife” https://t.co/7aYPEYMQPk https://t.co/WEO6ERavwN
positive,Mr. Robot finally said it! He likes Ji Ho!!! ❤️ P.S. I love this conversation between our geeks. #BecauseThisIsMyFirstLife https://t.co/O66RjXTrX9
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,Date 👼 #남편 #아내 #Becausethisismyfirstlife #thislifeisourfirst #coupleillustration #husbandandwife #이번생은처음이라 #leeminki #이민기 #jungsomin #정소민 #NamSeHee #YoonJiho #drawing #fanart #illustration https://t.co/3gmhw46urX https://t.co/ZwMWFyizzB
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,7 Things We Loved And 3 Things We Hated About #BecauseThisIsMyFirstLife Episodes 11 And 12 https://t.co/CVm9hGX79b https://t.co/hcCSm8qWkw
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,Awe #KimMinSeok’s IG update reminiscing ‘Shut Up Flower Boy Band’ days with #LeeMinKi &amp; he gets to work with him again in #BecauseThisIsMyFirstLife. It’s so good to see how both have matured so much. https://t.co/TfNuXY7mZN
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,7 Things We Loved And 3 Things We Hated About #BecauseThisIsMyFirstLife Episodes 11 And 12 https://t.co/CVm9hGX79b https://t.co/hcCSm8qWkw
neutral,Oh no! #JungSoMin cries on her wedding day. That's not the reaction she should have in #BecauseThisIsMyFirstLife: https://t.co/Rju919VM2a https://t.co/oZWiwAAjXU
positive,Awe #KimMinSeok’s IG update reminiscing ‘Shut Up Flower Boy Band’ days with #LeeMinKi &amp; he gets to work with him again in #BecauseThisIsMyFirstLife. It’s so good to see how both have matured so much. https://t.co/TfNuXY7mZN
neutral,Kim Min Suk And Kim Ga Eun’s Romance Faces Turbulence Ahead In “#BecauseThisIsMyFirstLife” https://t.co/7aYPEYMQPk https://t.co/WEO6ERavwN
negative,7 Things We Loved And 3 Things We Hated About #BecauseThisIsMyFirstLife Episodes 11 And 12 https://t.co/G85n2Eosfx https://t.co/9e66MX9Wz8
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,On tuesday I was crying bc #BecauseThisIsMyFirstLife was so good. Today i’m crying bc #MadDog is so good. these shows make me so happy
neutral,🌈NO SAIDA NO LIFE🌈 "Woori (Our) ?"😍😂💞 #BecauseThisIsMyFirstLife feels. 😂 #SAIDA #SANA #DAHYUN #TWICE https://t.co/Dna3aLNroF
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,Why is it not monday yet #BecauseThisIsMyFirstLife https://t.co/eJE4PVFSP0
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,Oh no! #JungSoMin cries on her wedding day. That's not the reaction she should have in #BecauseThisIsMyFirstLife: https://t.co/Rju919VM2a https://t.co/oZWiwAAjXU
negative,7 Things We Loved And 3 Things We Hated About #BecauseThisIsMyFirstLife Episodes 11 And 12 https://t.co/G85n2Eosfx https://t.co/9e66MX9Wz8
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
negative,after 12 ep i'm addicted to #BecauseThisIsMyFirstLife
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,And another one. I wonder if Se Hee sees this one so well because this is what broke his first marriage? #becausethisismyfirstlife https://t.co/46qf5HqRgO
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
neutral,The height difference is 😍😍😍 #BecauseThisIsMyFirstLife #이번생은처음이라 https://t.co/SmhMX2Lm5c
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
positive,Dating SeHee be like: Me: I want ice cream. SeHee: ice cream is called ice cream but it’s not actually ice cream. It was discovered by mistake in a sugar and milk factory...Do you also know that you don’t feel better because you take ice cream.. #BecauseThisIsMyFirstLife
neutral,Oh no! #JungSoMin cries on her wedding day. That's not the reaction she should have in #BecauseThisIsMyFirstLife: https://t.co/Rju919VM2a https://t.co/oZWiwAAjXU
positive,when i see oppa #BecauseThisIsMyFirstLife watch latest ep 👉🏻 https://t.co/biAFVDO4qB https://t.co/51oUREH6BE
